source,target,PCC,Rescaled_PCC
Timp4,Gstm1,0.37369314,1.765377e-06
Timp4,Hopx,0.40550393,5.3166947e-05
Timp4,Itm2b,0.39431396,2.1602758e-05
Timp4,Itpr1,0.3774893,3.198907e-06
Timp4,Lxn,0.38551,8.907369e-06
Timp4,Mt2,0.36508784,2.9030554e-07
Timp4,Nsg1,0.3905259,1.5110467e-05
Timp4,Pcp2,0.36476526,2.6626336e-07
Timp4,Pcp4,0.49722707,0.0026320699
Timp4,Pla2g7,0.4078225,6.262302e-05
Timp4,Ppap2b,0.43793035,0.00033488972
Timp4,Ppp1r17,0.3890159,1.2981174e-05
Timp4,Ptprz1,0.39463708,2.2239752e-05
Timp4,Pvalb,0.42132843,0.0001450098
Timp4,Rgs7bp,0.35712302,1.4421287e-08
Timp4,Rora,0.3850934,8.4966605e-06
Timp4,Scg3,0.37427485,1.9452407e-06
Timp4,Slc1a3,0.51704174,0.0043616085
Timp4,Slc1a6,0.352213,1.3436104e-10
Timp4,Slc4a4,0.3776312,3.2654664e-06
Timp4,Sparcl1,0.45474738,0.00067440287
Tmed10,Apoe,0.36296976,1.5851654e-07
Tmed10,Atp1b1,0.39160666,1.6787972e-05
Tmed10,Calm1,0.37710693,3.0246044e-06
Tmed10,Fkbp3,0.36302736,1.6135174e-07
Tmed10,Gad2,0.35506225,3.678932e-09
Tmed10,Gnas,0.35864484,3.1287886e-08
Tmed10,Hsp90ab1,0.37997517,4.5226557e-06
Tmed10,Scg2,0.37340766,1.6818186e-06
Tmed10,Slc25a4,0.36461192,2.5537412e-07
Tmed10,Sparcl1,0.38207865,5.9321374e-06
Tmeff1,Ermn,0.37514636,2.2399977e-06
Tmeff1,Mbp,0.40917695,6.870004e-05
Tmeff1,Plp1,0.39734048,2.8136968e-05
Tmem130,6330403K07Rik,0.44039464,0.00037403952
Tmem130,A730017C20Rik,0.3709132,1.0715928e-06
Tmem130,Ahi1,0.4367996,0.0003179929
Tmem130,Atp1b1,0.39412442,2.1235515e-05
Tmem130,Basp1,0.48431662,0.001823332
Tmem130,Cartpt,0.55993783,0.01088202
Tmem130,Chd3os,0.3863954,9.829529e-06
Tmem130,Cst3,0.35681576,1.2089383e-08
Tmem130,Eml2,0.3854058,8.80329e-06
Tmem130,Fkbp3,0.41569623,0.0001043539
Tmem130,Gad2,0.4314377,0.00024640458
Tmem130,Gap43,0.40295583,4.4055683e-05
Tmem130,Gnas,0.39556107,2.4139183e-05
Tmem130,Hsp90ab1,0.36945868,8.0315675e-07
Tmem130,Impact,0.46656471,0.0010342253
Tmem130,Meg3,0.41068476,7.5974094e-05
Tmem130,Nap1l5,0.44522208,0.00046057184
Tmem130,Nnat,0.42077282,0.00014054414
Tmem130,Nrsn1,0.40152156,3.9473256e-05
Tmem130,Pam,0.38020957,4.665786e-06
Tmem130,Resp18,0.42321837,0.00016100041
Tmem130,Scg2,0.4646417,0.0009676471
Tmem130,Serpine2,0.3929411,1.904755e-05
Tmem130,Slc25a4,0.36534324,3.1046733e-07
Tmem130,Syt1,0.36917073,7.5666105e-07
Tmem132a,Malat1,0.36396402,2.130048e-07
Tmem132a,Nrxn1,0.35462445,2.5620601e-09
Tmem132a,Snap25,0.3537324,1.0871899e-09
Tmem151a,Mbp,0.36957863,8.231451e-07
Tmem151a,Plp1,0.36831588,6.304606e-07
Tmem234,Atp1b1,0.3529599,4.299905e-10
Tmem234,Hsp90ab1,0.3561472,7.999404e-09
Tmem234,Slc25a4,0.36193764,1.137684e-07
Tmem256,Calm1,0.37205783,1.326166e-06
Tmem30a,Actb,0.35629472,8.795376e-09
Tmem30a,Ahi1,0.3601595,5.9680794e-08
Tmem30a,Apoe,0.36649495,4.1471682e-07
Tmem30a,Arl6ip1,0.3767349,2.8619497e-06
Tmem30a,Atp1b1,0.4843583,0.0018255967
Tmem30a,Atp5b,0.35015273,3.0487553e-15
Tmem30a,Atp5g3,0.40556443,5.3399126e-05
Tmem30a,Atp6v1a,0.35150582,2.8803229e-11
Tmem30a,Calm1,0.4279672,0.0002070114
Tmem30a,Calm2,0.3614169,9.517903e-08
Tmem30a,Ckb,0.40453264,4.9541934e-05
Tmem30a,Cox5a,0.36687258,4.540181e-07
Tmem30a,Cox7b,0.36882976,7.042487e-07
Tmem30a,Cpe,0.37068817,1.0262081e-06
Tmem30a,Dynll2,0.35651785,1.01103454e-08
Tmem30a,Fkbp3,0.4022993,4.191127e-05
Tmem30a,Gad2,0.364629,2.5657005e-07
Tmem30a,Gap43,0.36970875,8.4524606e-07
Tmem30a,Gnas,0.4257514,0.00018446296
Tmem30a,Hsp90ab1,0.4659662,0.0010131467
Tmem30a,Hsp90b1,0.39985457,3.460723e-05
Tmem30a,Itm2b,0.3524116,1.8948314e-10
Tmem30a,Ldhb,0.35251474,2.240401e-10
Tmem30a,Map1b,0.38507906,8.482786e-06
Tmem30a,Mdh1,0.36188674,1.11840336e-07
Tmem30a,Meg3,0.41543013,0.00010267338
Tmem30a,Nap1l5,0.41176745,8.15428e-05
Tmem30a,Scg2,0.3508732,3.2569988e-12
Tmem30a,Sept7,0.35823047,2.5706727e-08
Tmem30a,Slc25a4,0.4626906,0.00090343587
Tmem30a,Snhg11,0.38897857,1.293155e-05
Tmem30a,Stmn3,0.3796457,4.3270725e-06
Tmem30a,Syt1,0.35618493,8.197611e-09
Tmem30a,Tax1bp1,0.37218308,1.3565468e-06
Tmem30a,Tcf25,0.37017927,9.288992e-07
Tmem47,Ckb,0.3519579,8.231951e-11
Tmem47,Dbi,0.3652484,3.0286267e-07
Tmem47,Pcp4,0.35434997,2.005831e-09
Tmem47,Slc1a3,0.37806448,3.4751638e-06
Tmem47,Sparcl1,0.38300383,6.6466746e-06
Tmem88b,Fth1,0.37864628,3.7724208e-06
Tmem88b,Mbp,0.3604643,6.7172145e-08
Tmem88b,Plp1,0.38307717,6.705954e-06
Tmod2,Calm1,0.3847347,8.154562e-06
Tmsb4x,Actb,0.43804044,0.00033657
Tmsb4x,Apod,0.3849652,8.373202e-06
Tmsb4x,Apoe,0.5351952,0.006589694
Tmsb4x,Car2,0.35203424,9.593152e-11
Tmsb4x,Cnp,0.36675763,4.417716e-07
Tmsb4x,Cox6a1,0.35493076,3.3113394e-09
Tmsb4x,Cst3,0.39088613,1.5654923e-05
Tmsb4x,Dbi,0.51505023,0.0041572987
Tmsb4x,Fth1,0.46953285,0.001143657
Tmsb4x,Mbp,0.37691107,2.9381306e-06
Tmsb4x,Mobp,0.35019174,7.573058e-15
Tmsb4x,Mt1,0.5092115,0.003599517
Tmsb4x,Mt2,0.3796474,4.3280634e-06
Tmsb4x,Plp1,0.38683355,1.0311483e-05
Tmsb4x,Ptn,0.3502068,1.02455335e-14
Tmsb4x,Qk,0.3779401,3.4139573e-06
Tmsb4x,Scd2,0.40128553,3.8754868e-05
Tmsb4x,Sepp1,0.40651304,5.7140143e-05
Tmsb4x,Sept4,0.35318118,5.737261e-10
Tmsb4x,Sparcl1,0.38809082,1.1793105e-05
Tmx2,Atp1b1,0.3643071,2.3472235e-07
Tmx2,Slc25a4,0.36722755,4.9344834e-07
Tmx4,6330403K07Rik,0.35290727,4.0021347e-10
Tmx4,Ahi1,0.36101758,8.254545e-08
Tmx4,Atp1b1,0.46266946,0.0009027586
Tmx4,Atp6v1a,0.38548306,8.880368e-06
Tmx4,Cartpt,0.4031701,4.477308e-05
Tmx4,Cox4i1,0.37728834,3.1063869e-06
Tmx4,Cox6c,0.35633063,8.997812e-09
Tmx4,Fkbp3,0.4091244,6.8456386e-05
Tmx4,Gad2,0.373888,1.8241699e-06
Tmx4,Gap43,0.36959228,8.254428e-07
Tmx4,Gnas,0.45680457,0.00072896417
Tmx4,Hsp90ab1,0.4249462,0.00017674411
Tmx4,Hsp90b1,0.35075238,1.7952185e-12
Tmx4,Impact,0.3657259,3.4261774e-07
Tmx4,Map7d2,0.3632455,1.7243252e-07
Tmx4,Mdh1,0.35919073,3.997129e-08
Tmx4,Meg3,0.37172168,1.2471572e-06
Tmx4,Nap1l5,0.40906453,6.817951e-05
Tmx4,Scg2,0.42587638,0.00018568343
Tmx4,Slc25a4,0.36002466,5.6575242e-08
Tmx4,Syt1,0.36517316,2.9692825e-07
Tmx4,Tax1bp1,0.35133132,1.7599026e-11
Tnrc6b,Chgb,0.3545814,2.46795e-09
Tnrc6b,Malat1,0.3883788,1.2153809e-05
Tonsl,Calm1,0.3508816,3.3842087e-12
Top1,Malat1,0.38026682,4.7012554e-06
Top1,Meg3,0.38798136,1.1658126e-05
Top1,Nap1l5,0.36156002,1.0004178e-07
Top1,Pnisr,0.3501762,5.3986445e-15
Top1,Snap25,0.36499572,2.832803e-07
Top1,Snhg11,0.35368255,1.030251e-09
Top2b,Malat1,0.36202633,1.171873e-07
Tpi1,Atp1b1,0.41814864,0.000120830206
Tpi1,Atp5b,0.35671794,1.1410214e-08
Tpi1,Atp5g3,0.39789993,2.9490773e-05
Tpi1,Calm1,0.42422217,0.00017001272
Tpi1,Celf4,0.3540511,1.5088523e-09
Tpi1,Cox4i1,0.36319026,1.6957482e-07
Tpi1,Cox7a2,0.35740086,1.6806522e-08
Tpi1,Cox7b,0.35908714,3.8199396e-08
Tpi1,Dynll2,0.35805672,2.3603794e-08
Tpi1,Fkbp3,0.35468635,2.7020144e-09
Tpi1,G3bp2,0.37183642,1.2737175e-06
Tpi1,Gap43,0.35797644,2.2676899e-08
Tpi1,Gnas,0.41335353,9.0246445e-05
Tpi1,Hsp90ab1,0.41686985,0.000112012916
Tpi1,Malat1,0.36054644,6.930606e-08
Tpi1,Meg3,0.43428585,0.00028272573
Tpi1,Nap1l5,0.39493826,2.2846094e-05
Tpi1,Ndufa4,0.36861628,6.7285123e-07
Tpi1,Peg3,0.3562964,8.8047045e-09
Tpi1,Rtn1,0.35062584,8.594572e-13
Tpi1,Slc25a4,0.39259073,1.8433477e-05
Tpi1,Stmn2,0.36754486,5.3081936e-07
Tpi1,Syt1,0.40187603,4.0570827e-05
Tpm3,Atp1b1,0.39785478,2.9379738e-05
Tpm3,Calm2,0.39522868,2.3442435e-05
Tpm3,Ckb,0.3632861,1.7455751e-07
Tpm3,Hsp90aa1,0.35525692,4.2783115e-09
Tpm3,Itm2b,0.35176095,5.3869655e-11
Tpm3,Snhg11,0.36401594,2.1619016e-07
Tppp3,Apod,0.3957972,2.46435e-05
Tppp3,Car2,0.35559398,5.4856972e-09
Tppp3,Fth1,0.44396716,0.0004367684
Tppp3,Mbp,0.4188545,0.00012591465
Tppp3,Mobp,0.36084962,7.76257e-08
Tppp3,Plp1,0.42620632,0.00018893425
Tpr,Malat1,0.4069455,5.8909376e-05
Tpr,Snap25,0.3635238,1.8738886e-07
Tpr,Stmn2,0.35082448,2.5886285e-12
Tprgl,Slc25a4,0.36336634,1.7881206e-07
Trf,Anln,0.42615402,0.0001884161
Trf,Aplp1,0.4057112,5.39656e-05
Trf,Apod,0.6302137,0.03453854
Trf,Car2,0.53584605,0.0066828234
Trf,Cldn11,0.5173709,0.004396087
Trf,Cnp,0.4975095,0.0026523254
Trf,Cpox,0.361462,9.669159e-08
Trf,Cryab,0.5447712,0.008062053
Trf,Ermn,0.5377396,0.006959371
Trf,Fth1,0.6909837,0.07573232
Trf,Gatm,0.46937877,0.0011377715
Trf,Gjb1,0.4168288,0.00011173823
Trf,Gng11,0.40683958,5.847231e-05
Trf,Gsn,0.4095525,7.046075e-05
Trf,Gstm7,0.35635212,9.120596e-09
Trf,Hapln2,0.36656013,4.213106e-07
Trf,Klk6,0.5092348,0.0036016249
Trf,Mag,0.505516,0.0032767777
Trf,Mal,0.52932245,0.005792756
Trf,Mbp,0.65983397,0.051625326
Trf,Mobp,0.59700733,0.020853845
Trf,Mog,0.4004758,3.636468e-05
Trf,Ndrg1,0.445337,0.0004627993
Trf,Neat1,0.366927,4.599038e-07
Trf,Pdlim2,0.3970271,2.7399326e-05
Trf,Pllp,0.3520162,9.257533e-11
Trf,Plp1,0.6419579,0.0407031
Trf,Qdpr,0.49893162,0.0027560955
Trf,Rhog,0.42634922,0.00019035542
Trf,Serpinb1a,0.3797089,4.3640775e-06
Trf,Stmn4,0.38462594,8.052918e-06
Trf,Tmsb4x,0.36939555,7.927859e-07
Trim2,Calm2,0.35608608,7.685951e-09
Trim2,Celf4,0.3590847,3.815832e-08
Trim2,Malat1,0.36753505,5.2963384e-07
Trim2,Meg3,0.39885277,3.1908283e-05
Trim2,Peg3,0.35085422,2.9828657e-12
Trim2,Snap25,0.35063174,8.9233227e-13
Trim2,Snhg11,0.37665716,2.8288014e-06
Trpc3,Calb1,0.36471283,2.6250206e-07
Trpc3,Car8,0.36376897,2.0135042e-07
Trpc3,Pcp4,0.3726476,1.473794e-06
Trpm3,1500015O10Rik,0.5592783,0.010745918
Trpm3,Arl6ip1,0.37431136,1.9569693e-06
Trpm3,Cab39l,0.45032984,0.0005676325
Trpm3,Calml4,0.51726896,0.0043853894
Trpm3,Cdkn1c,0.45186615,0.00060320686
Trpm3,Clic6,0.47719926,0.00146651
Trpm3,Enpp2,0.6183163,0.029035872
Trpm3,Ezr,0.5031312,0.0030803606
Trpm3,Igf2,0.44306946,0.0004203156
Trpm3,Igfbp2,0.45009091,0.0005622447
Trpm3,Otx2,0.49402934,0.0024107413
Trpm3,Rbp1,0.48975575,0.0021371034
Trpm3,Stk39,0.45644397,0.0007191689
Tsc22d4,Actb,0.3582423,2.585486e-08
Tsc22d4,Mt1,0.4092512,6.9045556e-05
Tsn,Atp1b1,0.37997937,4.525193e-06
Tsn,Atp5g3,0.3545978,2.503524e-09
Tsn,Calm1,0.36036485,6.465475e-08
Tsn,Calm2,0.37215784,1.3503831e-06
Tsn,Cox4i1,0.361847,1.1035271e-07
Tsn,Fkbp3,0.3733806,1.6740553e-06
Tsn,Gnas,0.37072936,1.0344045e-06
Tsn,Hsp90ab1,0.37550935,2.3721639e-06
Tsn,Meg3,0.39862195,3.130951e-05
Tsn,Nap1l5,0.36513543,2.939859e-07
Tsn,Slc25a4,0.3579506,2.2384489e-08
Tspan13,Aldoc,0.37634552,2.6988191e-06
Tspan13,Arhgap5,0.37201497,1.3158898e-06
Tspan13,Atp1b1,0.47749513,0.0014802023
Tspan13,Atp2a2,0.5031953,0.00308552
Tspan13,Atp5b,0.35182217,6.1759764e-11
Tspan13,Atp5g3,0.35088387,3.4191218e-12
Tspan13,Calb1,0.5319628,0.0061415397
Tspan13,Calm1,0.4512514,0.0005887767
Tspan13,Calm2,0.4597234,0.00081197754
Tspan13,Car8,0.5415308,0.0075387806
Tspan13,Ckb,0.4468511,0.00049290713
Tspan13,Creg1,0.35677382,1.1794611e-08
Tspan13,Dner,0.45526722,0.0006878906
Tspan13,Fam21,0.45983422,0.00081526244
Tspan13,Gabra1,0.43439046,0.0002841319
Tspan13,Gad1,0.37635872,2.7042327e-06
Tspan13,Gng13,0.35276967,3.2965844e-10
Tspan13,Grid2,0.40457955,4.9712617e-05
Tspan13,Homer3,0.3693558,7.8630575e-07
Tspan13,Hpcal1,0.40475646,5.036028e-05
Tspan13,Hsp90ab1,0.35092643,4.1267337e-12
Tspan13,Id2,0.43541938,0.00029824447
Tspan13,Itm2b,0.45310774,0.00063315773
Tspan13,Kitl,0.3961751,2.5466992e-05
Tspan13,Ldhb,0.3528233,3.5593495e-10
Tspan13,Map7d2,0.35993046,5.44784e-08
Tspan13,Mdh1,0.38474917,8.168171e-06
Tspan13,Mtss1,0.36679152,4.4535565e-07
Tspan13,Ndrg4,0.35801965,2.3172321e-08
Tspan13,Nsg1,0.48218971,0.0017105564
Tspan13,Pcp4,0.49128607,0.002232256
Tspan13,Plcb4,0.35057446,6.101192e-13
Tspan13,Ppp1r17,0.45688865,0.0007312621
Tspan13,Prkcg,0.40819532,6.425383e-05
Tspan13,Pvalb,0.42355865,0.00016401436
Tspan13,Rgs7bp,0.3907721,1.5481015e-05
Tspan13,Rgs8,0.40243188,4.2337808e-05
